L22_271,Climate Change: Nutrition & Genetics,Interactions between genetics and nutrition affecting health under climate-related stressors.,1
L22_272,Climate Change: Health & Doping Detection,Methods to detect gene doping and protect sports fairness amid environmental change.,1
L22_273,Climate Change: Human Cultural Diversity,Comparative study of biological and cultural‑linguistic diversity patterns across latitudes.,1
L22_274,Climate Change: Quantum Biology,Study of quantum effects in biological processes relevant to climate-influenced systems,1
L22_275,Climate Change: Modern Threats,"Current challenges to Gulf Coast mollusks including warming, pollution, overfishing, habitat loss.",1
L22_276,Climate Change: Conservation Leadership,Role of people and communities in advancing conservation and protecting habitats.,1
L22_277,Climate Change: Ecosystem-based Planning,Spatial planning balancing human activities and conservation to sustain marine ecosystem integrity.,1
L22_278,Climate Change: Eco-Evo-Devo Research,"Integrating ecology, evolution, and development to study organism responses to environmental change.",1
L22_279,Climate Change: Biodeterioration,Climate-driven fungal and biological decay of stone cultural monuments and materials.,1
L22_280,Climate Change: Tropical Disease Ecology,Study of parasitic diseases affecting tropical populations under climate-related environmental stress.,1
L22_281,Climate Change: Quantum Technologies,Quantum-enabled sensing and devices for climate and environmental monitoring,1
L22_282,Climate Change: Biological Scaling,How organism size and shape influence reproduction and evolutionary responses to climate change,1
L22_283,Climate Change: Horizontal Gene Transfer,Phage-mediated microbial gene exchange influencing adaptation and resistance under environmental change.,1
L22_284,Climate Change: Decentralized Production,"Small-scale, distributed biomanufacturing near feedstocks to increase sustainability and resilience.",1
L22_285,Climate Change: Bioluminescence Research,Study of light-producing organisms and interactions affecting marine species' survival and adaptation,1
L22_286,Climate Change: Natural Antimicrobials,Exploring natural compounds as sustainable antimicrobials against resistant infections.,1
